潷	BI3 BI4	ㄅㄧ3 ㄅㄧ4
潸	SHAN1	ㄕㄢ1
潹	CHAN2	ㄔㄢ2
潺	CHAN2	ㄔㄢ2
潻	SHU3	ㄕㄨ3
潼	TONG2 CHONG1 ZHONG1	ㄊㄨㄥ2 ㄔㄨㄥ1 ㄓㄨㄥ1
潽	PU3	ㄆㄨ3
潾	LIN2	ㄌㄧㄣ2
潿	WEI2	ㄨㄟ2
澀	SE4	ㄙㄜ4
澁	SE4	ㄙㄜ4
澂	CHENG2	ㄔㄥ2
澃	JIONG4	ㄐㄩㄥ4
澄	CHENG2 DENG4	ㄔㄥ2 ㄉㄥ4
澅	HUA4	ㄏㄨㄚ4
澆	JIAO1 AO4 NAO4	ㄐㄧㄠ1 ㄠ4 ㄋㄠ4
澇	LAO4 LAO2	ㄌㄠ4 ㄌㄠ2
澈	CHE4	ㄔㄜ4
澉	GAN3 HAN4	ㄍㄢ3 ㄏㄢ4
澊	CUN1	ㄘㄨㄣ1
澋	HENG4 JING3	ㄏㄥ4 ㄐㄧㄥ3
澌	SI1 XI1	ㄙ1 ㄒㄧ1
澍	SHU4 ZHU4	ㄕㄨ4 ㄓㄨ4
澎	PENG2 PENG1	ㄆㄥ2 ㄆㄥ1
澏	HAN4	ㄏㄢ4
澐	YUN2	ㄩㄣ2
澑	LIU4 LIU1 LIU2	ㄌㄧㄡ4 ㄌㄧㄡ1 ㄌㄧㄡ2
澒	HONG4 HONG3 GONG3	ㄏㄨㄥ4 ㄏㄨㄥ3 ㄍㄨㄥ3
澓	FU2	ㄈㄨ2
澔	HAO4	ㄏㄠ4
澕	HE2	ㄏㄜ2
澖	XIAN1	ㄒㄧㄢ1
澗	JIAN4	ㄐㄧㄢ4
澘	SHAN1	ㄕㄢ1
澙	XI4	ㄒㄧ4
澜	LAN2	ㄌㄢ2
澞	YU2	ㄩ2
澟	LIN3	ㄌㄧㄣ3
澠	MIAN3 SHENG2 MIN3	ㄇㄧㄢ3 ㄕㄥ2 ㄇㄧㄣ3
澡	ZAO3 CAO1	ㄗㄠ3 ㄘㄠ1
澢	DANG1	ㄉㄤ1
澣	HUAN3 HUAN4 HAN4 WAN3 GUAN3	ㄏㄨㄢ3 ㄏㄨㄢ4 ㄏㄢ4 ㄨㄢ3 ㄍㄨㄢ3
澤	ZE2 DUO2 SHI4 YI4	ㄗㄜ2 ㄉㄨㄛ2 ㄕ4 ㄧ4
澥	XIE4	ㄒㄧㄝ4
澦	YU4	ㄩ4
澧	LI3	ㄌㄧ3
澨	SHI4	ㄕ4
澩	XUE2 XIAO4	ㄒㄩㄝ2 ㄒㄧㄠ4
澪	LING2	ㄌㄧㄥ2
澫	MAN4	ㄇㄢ4
澬	ZI1	ㄗ1
澭	YONG1	ㄩㄥ1
澮	KUAI4 HUI4 HUA2	ㄎㄨㄞ4 ㄏㄨㄟ4 ㄏㄨㄚ2
澯	CAN4	ㄘㄢ4
澰	LIAN4	ㄌㄧㄢ4
澱	DIAN4	ㄉㄧㄢ4
澲	YE4	ㄧㄝ4
澳	AO4 YU4	ㄠ4 ㄩ4
澴	HUAN2	ㄏㄨㄢ2
澵	ZHEN1	ㄓㄣ1
澶	CHAN2 DAN4 ZHAN1	ㄔㄢ2 ㄉㄢ4 ㄓㄢ1
澷	MAN4	ㄇㄢ4
澸	DAN3	ㄉㄢ3
澹	DAN4 DAN2 SHAN4 TAN2 DAN1	ㄉㄢ4 ㄉㄢ2 ㄕㄢ4 ㄊㄢ2 ㄉㄢ1
澺	YI4	ㄧ4
澻	SUI4	ㄙㄨㄟ4
澼	PI4	ㄆㄧ4
澽	JU4	ㄐㄨ4
澾	TA4	ㄊㄚ4
澿	QIN2	ㄑㄧㄣ2
激	JI1 JIAO4 JIAO1	ㄐㄧ1 ㄐㄧㄠ4 ㄐㄧㄠ1
濁	ZHUO2	ㄓㄨㄛ2
濂	LIAN2 XIAN3	ㄌㄧㄢ2 ㄒㄧㄢ3
濃	NONG2	ㄋㄨㄥ2
濄	GUO1 WO1	ㄍㄨㄛ1 ㄨㄛ1
濅	JIN4	ㄐㄧㄣ4
濆	FEN2 FEN4 PEN1	ㄈㄣ2 ㄈㄣ4 ㄆㄣ1
濇	SE4	ㄙㄜ4
濈	JI2	ㄐㄧ2
濉	SUI1	ㄙㄨㄟ1
濊	HUI4 HUO4 WEI4	ㄏㄨㄟ4 ㄏㄨㄛ4 ㄨㄟ4
濋	CHU3	ㄔㄨ3
濌	TA4	ㄊㄚ4
濍	SONG1	ㄙㄨㄥ1
濎	DING3 TING4	ㄉㄧㄥ3 ㄊㄧㄥ4
濐	ZHU3	ㄓㄨ3
濑	LAI4	ㄌㄞ4
濒	BIN1	ㄅㄧㄣ1
濓	LIAN2	ㄌㄧㄢ2
濔	MI3 MI2 NI3	ㄇㄧ3 ㄇㄧ2 ㄋㄧ3
濕	SHI1 QI4 TA4 XI2	ㄕ1 ㄑㄧ4 ㄊㄚ4 ㄒㄧ2
濖	SHU4	ㄕㄨ4
濗	MI4	ㄇㄧ4
濘	NING4 NING2 NI4	ㄋㄧㄥ4 ㄋㄧㄥ2 ㄋㄧ4
濙	YING2 YING4	ㄧㄥ2 ㄧㄥ4
濚	YING2	ㄧㄥ2
濛	MENG2	ㄇㄥ2
濜	JIN4	ㄐㄧㄣ4
濝	QI2	ㄑㄧ2
濞	PI4 BI4	ㄆㄧ4 ㄅㄧ4
濟	JI4 JI3 QI2	ㄐㄧ4 ㄐㄧ3 ㄑㄧ2
濠	HAO2	ㄏㄠ2
濡	RU2 NUAN2 RUAN3 ER2 NUO4	ㄖㄨ2 ㄋㄨㄢ2 ㄖㄨㄢ3 ㄦ2 ㄋㄨㄛ4
濢	ZUI3	ㄗㄨㄟ3
濣	WO4	ㄨㄛ4
濤	TAO1 TAO2 CHAO2 SHOU4 DAO4	ㄊㄠ1 ㄊㄠ2 ㄔㄠ2 ㄕㄡ4 ㄉㄠ4
濥	YIN4	ㄧㄣ4
濦	YIN3 XI1 YIN1	ㄧㄣ3 ㄒㄧ1 ㄧㄣ1
濧	DUI4	ㄉㄨㄟ4
濨	CI2	ㄘ2
濩	HUO4 HU4	ㄏㄨㄛ4 ㄏㄨ4
濪	JING4	ㄐㄧㄥ4
濫	LAN4 JIAN4 LAN3 LAN2	ㄌㄢ4 ㄐㄧㄢ4 ㄌㄢ3 ㄌㄢ2
濬	JUN4	ㄐㄨㄣ4
濭	AI4	ㄞ4
濮	PU2 PU1	ㄆㄨ2 ㄆㄨ1
濯	ZHUO2 ZHAO4 SHUO4	ㄓㄨㄛ2 ㄓㄠ4 ㄕㄨㄛ4
濰	WEI2	ㄨㄟ2
濱	BIN1	ㄅㄧㄣ1
濲	GU3	ㄍㄨ3
濳	QIAN2	ㄑㄧㄢ2
濴	XING2 YING2	ㄒㄧㄥ2 ㄧㄥ2
濶	KUO4	ㄎㄨㄛ4
濷	FEI4	ㄈㄟ4
濺	JIAN4 JIAN1 ZAN4	ㄐㄧㄢ4 ㄐㄧㄢ1 ㄗㄢ4
濻	WEI3 DUI4	ㄨㄟ3 ㄉㄨㄟ4
濼	LUO4 BO2 PO1 LI4	ㄌㄨㄛ4 ㄅㄛ2 ㄆㄛ1 ㄌㄧ4
濽	ZAN4 CUAN2 QIAN2 ZA1	ㄗㄢ4 ㄘㄨㄢ2 ㄑㄧㄢ2 ㄗㄚ1
濾	LV4	ㄌㄩ4
濿	LI4	ㄌㄧ4
瀀	YOU1	ㄧㄡ1
瀁	YANG4 YANG3	ㄧㄤ4 ㄧㄤ3
瀂	LU3	ㄌㄨ3
瀃	SI4	ㄙ4
瀄	JIE2	ㄐㄧㄝ2
瀅	YING4 JIONG1 YING2	ㄧㄥ4 ㄐㄩㄥ1 ㄧㄥ2
瀆	DU2 DOU4	ㄉㄨ2 ㄉㄡ4
瀇	WANG3	ㄨㄤ3
瀈	HUI1	ㄏㄨㄟ1
瀉	XIE4	ㄒㄧㄝ4
瀊	PAN2	ㄆㄢ2
瀋	SHEN3 CHEN4 PAN2	ㄕㄣ3 ㄔㄣ4 ㄆㄢ2
瀌	BIAO1	ㄅㄧㄠ1
瀍	CHAN2	ㄔㄢ2
瀎	MO4	ㄇㄛ4
瀏	LIU2 LIU1	ㄌㄧㄡ2 ㄌㄧㄡ1
瀐	JIAN1	ㄐㄧㄢ1
瀑	PU4 BAO4 BO2	ㄆㄨ4 ㄅㄠ4 ㄅㄛ2
瀒	SE4	ㄙㄜ4
瀓	CHENG2	ㄔㄥ2
瀔	GU3	ㄍㄨ3
瀕	BIN1	ㄅㄧㄣ1
瀖	HUO4	ㄏㄨㄛ4
瀗	XIAN4	ㄒㄧㄢ4
瀘	LU2	ㄌㄨ2
瀙	QIN1 QIN4	ㄑㄧㄣ1 ㄑㄧㄣ4
瀚	HAN4	ㄏㄢ4
瀛	YING2	ㄧㄥ2
瀜	YONG1 RONG2	ㄩㄥ1 ㄖㄨㄥ2
瀝	LI4	ㄌㄧ4
瀞	JING4	ㄐㄧㄥ4
瀟	XIAO1	ㄒㄧㄠ1
瀠	YING2	ㄧㄥ2
瀡	SUI3	ㄙㄨㄟ3
瀢	WEI2	ㄨㄟ2
瀣	XIE4	ㄒㄧㄝ4
瀤	HUAI2	ㄏㄨㄞ2
瀥	HAO4	ㄏㄠ4
瀦	ZHU1	ㄓㄨ1
瀧	LONG2 SHUANG1	ㄌㄨㄥ2 ㄕㄨㄤ1
瀨	LAI4	ㄌㄞ4
瀩	DUI4	ㄉㄨㄟ4
瀪	FAN2	ㄈㄢ2
瀫	HU2	ㄏㄨ2
瀬	LAI4	ㄌㄞ4
瀯	YING2	ㄧㄥ2
瀰	MI2 MI3	ㄇㄧ2 ㄇㄧ3
瀱	JI4	ㄐㄧ4
瀲	LIAN4	ㄌㄧㄢ4
瀳	JIAN4	ㄐㄧㄢ4
瀴	YING3 YING1 YING4	ㄧㄥ3 ㄧㄥ1 ㄧㄥ4
瀵	FEN4	ㄈㄣ4
瀶	LIN2	ㄌㄧㄣ2
瀷	YI4	ㄧ4
瀸	JIAN1	ㄐㄧㄢ1
瀹	YUE4 YAO4	ㄩㄝ4 ㄧㄠ4
瀺	CHAN2	ㄔㄢ2
瀻	DAI4	ㄉㄞ4
瀼	RANG2 RANG4	ㄖㄤ2 ㄖㄤ4
瀽	JIAN3	ㄐㄧㄢ3
瀾	LAN2	ㄌㄢ2
瀿	FAN2	ㄈㄢ2
灀	SHUANG4	ㄕㄨㄤ4
灁	YUAN1	ㄩㄢ1
灂	ZHUO2 JIAO4	ㄓㄨㄛ2 ㄐㄧㄠ4
灃	FENG1	ㄈㄥ1
灄	SHE4 NI4	ㄕㄜ4 ㄋㄧ4
灅	LEI3	ㄌㄟ3
灆	LAN2	ㄌㄢ2
灇	CONG2	ㄘㄨㄥ2
灈	QU2	ㄑㄨ2
灉	YONG1	ㄩㄥ1
灊	QIAN2	ㄑㄧㄢ2
灋	FA3	ㄈㄚ3
灌	GUAN4 HUAN4	ㄍㄨㄢ4 ㄏㄨㄢ4
灍	QUE4	ㄑㄩㄝ4
灎	YAN4	ㄧㄢ4
灏	HAO4	ㄏㄠ4
灑	SA3 LI2 XIAN3 XI3 SHI1	ㄙㄚ3 ㄌㄧ2 ㄒㄧㄢ3 ㄒㄧ3 ㄕ1
灒	ZAN4	ㄗㄢ4
灓	LUAN2	ㄌㄨㄢ2
灔	YAN4	ㄧㄢ4
灕	LI2	ㄌㄧ2
灖	MI3	ㄇㄧ3
灗	SHAN4	ㄕㄢ4
灘	TAN1 HAN4 NAN4	ㄊㄢ1 ㄏㄢ4 ㄋㄢ4
灙	DANG3	ㄉㄤ3
灚	JIAO3	ㄐㄧㄠ3
灛	CHAN3	ㄔㄢ3
灝	HAO4	ㄏㄠ4
灞	BA4	ㄅㄚ4
灟	ZHU2	ㄓㄨ2
灠	LAN3	ㄌㄢ3
灡	LAN2	ㄌㄢ2
灢	NANG3	ㄋㄤ3
灣	WAN1	ㄨㄢ1
灤	LUAN2	ㄌㄨㄢ2
灥	XUN2	ㄒㄨㄣ2
灦	XIAN3	ㄒㄧㄢ3
灧	YAN4	ㄧㄢ4
灨	GAN3 GAN4 GONG4	ㄍㄢ3 ㄍㄢ4 ㄍㄨㄥ4
灩	YAN4	ㄧㄢ4
灪	YU4	ㄩ4
火	HUO3 HUO1	ㄏㄨㄛ3 ㄏㄨㄛ1
灬	BIAO1 HOU3	ㄅㄧㄠ1 ㄏㄡ3
灭	MIE4	ㄇㄧㄝ4
灮	GUANG1	ㄍㄨㄤ1
灯	DENG1	ㄉㄥ1
灰	HUI1	ㄏㄨㄟ1
灱	XIAO1	ㄒㄧㄠ1
灲	XIAO1	ㄒㄧㄠ1
灴	HONG2	ㄏㄨㄥ2
灵	LING2 LING4	ㄌㄧㄥ2 ㄌㄧㄥ4
灶	ZAO4	ㄗㄠ4
灷	ZHUAN4	ㄓㄨㄢ4
灸	JIU3	ㄐㄧㄡ3
灹	ZHA4	ㄓㄚ4
灺	XIE4	ㄒㄧㄝ4
灻	CHI4	ㄔ4
灼	ZHUO2	ㄓㄨㄛ2
災	ZAI1	ㄗㄞ1
灾	ZAI1	ㄗㄞ1
灿	CAN4	ㄘㄢ4
炀	YANG2 YANG4	ㄧㄤ2 ㄧㄤ4
炁	QI4	ㄑㄧ4
炂	ZHONG1	ㄓㄨㄥ1
炃	FEN2	ㄈㄣ2
炄	NIU3	ㄋㄧㄡ3
炅	JIONG3 GENG3 GUI4	ㄐㄩㄥ3 ㄍㄥ3 ㄍㄨㄟ4
炆	WEN2	ㄨㄣ2
炇	PO4	ㄆㄛ4
炈	YI4	ㄧ4
炉	LU2	ㄌㄨ2
炊	CHUI1	ㄔㄨㄟ1
炋	PI1	ㄆㄧ1
炌	KAI4	ㄎㄞ4
炍	PAN4	ㄆㄢ4
炎	YAN2 YAN4 TAN2	ㄧㄢ2 ㄧㄢ4 ㄊㄢ2
炏	KAI4	ㄎㄞ4
炐	PANG4	ㄆㄤ4
炑	MU4	ㄇㄨ4
炒	CHAO3	ㄔㄠ3
炓	LIAO4	ㄌㄧㄠ4
炔	GUI4 XUE4 QUE1 GENG3	ㄍㄨㄟ4 ㄒㄩㄝ4 ㄑㄩㄝ1 ㄍㄥ3
炕	KANG4 HANG1	ㄎㄤ4 ㄏㄤ1
炖	TUN2 DUN4 TUN1	ㄊㄨㄣ2 ㄉㄨㄣ4 ㄊㄨㄣ1
炗	GUANG1	ㄍㄨㄤ1
炘	XIN1	ㄒㄧㄣ1
炙	ZHI4	ㄓ4
炛	GUANG1 GUANG4	ㄍㄨㄤ1 ㄍㄨㄤ4
炜	WEI3	ㄨㄟ3
炝	QIANG4	ㄑㄧㄤ4
炟	DA2	ㄉㄚ2
炠	XIA2	ㄒㄧㄚ2
炡	ZHENG1	ㄓㄥ1
炢	ZHU2	ㄓㄨ2
炣	KE3	ㄎㄜ3
炤	ZHAO4 ZHAO1	ㄓㄠ4 ㄓㄠ1
炥	FU2	ㄈㄨ2
炦	BA2	ㄅㄚ2
炧	DUO4 XIE4	ㄉㄨㄛ4 ㄒㄧㄝ4
炨	DUO4	ㄉㄨㄛ4
炩	LING4	ㄌㄧㄥ4
炪	ZHUO2	ㄓㄨㄛ2
炫	XUAN4	ㄒㄨㄢ4
炬	JU4	ㄐㄨ4
炭	TAN4	ㄊㄢ4
炮	PAO4 BAO1 PAO2	ㄆㄠ4 ㄅㄠ1 ㄆㄠ2
炯	JIONG3	ㄐㄩㄥ3
炰	PAO2 PAO4	ㄆㄠ2 ㄆㄠ4
炱	TAI2	ㄊㄞ2
炲	TAI2	ㄊㄞ2
炳	BING3	ㄅㄧㄥ3
炴	YANG3	ㄧㄤ3
炵	TONG1	ㄊㄨㄥ1
炶	HAN1	ㄏㄢ1
炷	ZHU4	ㄓㄨ4
炸	ZHA4 ZHA2	ㄓㄚ4 ㄓㄚ2
点	DIAN3	ㄉㄧㄢ3
為	WEI4 WEI2	ㄨㄟ4 ㄨㄟ2
炻	SHI2	ㄕ2
炼	LIAN4	ㄌㄧㄢ4
炽	CHI4	ㄔ4
炾	HUANG3	ㄏㄨㄤ3
烀	HU1	ㄏㄨ1
烁	SHUO4 LUO4	ㄕㄨㄛ4 ㄌㄨㄛ4
烂	LAN4	ㄌㄢ4
烃	JING3 TING1	ㄐㄧㄥ3 ㄊㄧㄥ1
烄	JIAO3	ㄐㄧㄠ3
烅	XU4	ㄒㄨ4
烆	XING2	ㄒㄧㄥ2
烇	QUAN4 QUAN3	ㄑㄨㄢ4 ㄑㄨㄢ3
烈	LIE4	ㄌㄧㄝ4
烉	HUAN4	ㄏㄨㄢ4
烊	YANG2 YANG4	ㄧㄤ2 ㄧㄤ4
烋	XIAO1 XIU1	ㄒㄧㄠ1 ㄒㄧㄡ1
烌	XIU1	ㄒㄧㄡ1
烍	XIAN3	ㄒㄧㄢ3
烎	YIN2	ㄧㄣ2
烏	WU1 WU4	ㄨ1 ㄨ4
烐	ZHOU1	ㄓㄡ1
烑	YAO2	ㄧㄠ2
烒	SHI4	ㄕ4
烓	WEI1	ㄨㄟ1
烔	TONG2	ㄊㄨㄥ2
烕	XUE4 MIE4	ㄒㄩㄝ4 ㄇㄧㄝ4
烖	ZAI1	ㄗㄞ1
烗	KAI4	ㄎㄞ4
烘	HONG1	ㄏㄨㄥ1
烙	LUO4 LAO4 GE2	ㄌㄨㄛ4 ㄌㄠ4 ㄍㄜ2
烚	XIA2	ㄒㄧㄚ2
烛	ZHU2	ㄓㄨ2
烜	XUAN3 HUI3 XUAN1	ㄒㄨㄢ3 ㄏㄨㄟ3 ㄒㄨㄢ1
烝	ZHENG1	ㄓㄥ1
烞	PO4	ㄆㄛ4
烟	YAN1 YIN1	ㄧㄢ1 ㄧㄣ1
烠	HUI3	ㄏㄨㄟ3
烡	GUANG1	ㄍㄨㄤ1
烢	ZHE4	ㄓㄜ4
烣	HUI1	ㄏㄨㄟ1
烤	KAO3	ㄎㄠ3
烦	FAN2	ㄈㄢ2
烧	SHAO1	ㄕㄠ1
烨	YE4	ㄧㄝ4
烩	HUI4	ㄏㄨㄟ4
烫	TANG4	ㄊㄤ4
烬	JIN4	ㄐㄧㄣ4
热	RE4	ㄖㄜ4
烯	XI1	ㄒㄧ1
烰	FU2	ㄈㄨ2
烱	JIONG3	ㄐㄩㄥ3
烲	CHE4	ㄔㄜ4
烳	PU3	ㄆㄨ3
烴	JING3 TING1	ㄐㄧㄥ3 ㄊㄧㄥ1
烵	ZHUO2	ㄓㄨㄛ2
烶	TING3	ㄊㄧㄥ3
烷	WAN2	ㄨㄢ2
烸	HAI3	ㄏㄞ3
烹	PENG1	ㄆㄥ1
烺	LANG3	ㄌㄤ3
烻	SHAN1 SHAN2 YAN4	ㄕㄢ1 ㄕㄢ2 ㄧㄢ4
烼	HU1	ㄏㄨ1
烽	FENG1	ㄈㄥ1
烾	CHI4	ㄔ4
烿	RONG2	ㄖㄨㄥ2
焀	HU2	ㄏㄨ2
焂	SHU2	ㄕㄨ2
焃	HE4	ㄏㄜ4
焄	XUN1 HUN1	ㄒㄨㄣ1 ㄏㄨㄣ1
焅	KU4	ㄎㄨ4
焆	JUE2	ㄐㄩㄝ2
焇	XIAO1	ㄒㄧㄠ1
焈	XI1 YI2	ㄒㄧ1 ㄧ2
焉	YAN1 YI2	ㄧㄢ1 ㄧ2
焊	HAN4	ㄏㄢ4
焋	ZHUANG4	ㄓㄨㄤ4
焌	JUN4	ㄐㄨㄣ4
焍	DI4	ㄉㄧ4
焎	XIE4	ㄒㄧㄝ4
焏	JI2 QI4	ㄐㄧ2 ㄑㄧ4
焐	WU4	ㄨ4
焓	HAN2	ㄏㄢ2
焔	YAN4	ㄧㄢ4
焕	HUAN4	ㄏㄨㄢ4
焖	MEN4	ㄇㄣ4
焗	JU2	ㄐㄨ2
焘	CHOU2 TAO1	ㄔㄡ2 ㄊㄠ1
焙	BEI4	ㄅㄟ4
焚	FEN2 FEN4	ㄈㄣ2 ㄈㄣ4
焛	LIN4	ㄌㄧㄣ4
焜	KUN1 HUN3	ㄎㄨㄣ1 ㄏㄨㄣ3
焝	HUN4	ㄏㄨㄣ4
焞	TUN1	ㄊㄨㄣ1
焟	XI2	ㄒㄧ2
焠	CUI4	ㄘㄨㄟ4
無	WU2 MO2	ㄨ2 ㄇㄛ2
焢	HONG1	ㄏㄨㄥ1
焣	JU4	ㄐㄨ4
焤	FU3	ㄈㄨ3
焥	WO4	ㄨㄛ4
焦	JIAO1 QIAO2	ㄐㄧㄠ1 ㄑㄧㄠ2
焧	CONG1	ㄘㄨㄥ1
焨	FENG4	ㄈㄥ4
焩	PING1	ㄆㄧㄥ1
焪	QIONG1	ㄑㄩㄥ1
焫	RUO4 RE4	ㄖㄨㄛ4 ㄖㄜ4
焬	XI2	ㄒㄧ2
焭	QIONG2	ㄑㄩㄥ2
焮	XIN4 XIN1	ㄒㄧㄣ4 ㄒㄧㄣ1
焯	ZHUO2 ZHUO1 CHUO4 CHAO1	ㄓㄨㄛ2 ㄓㄨㄛ1 ㄔㄨㄛ4 ㄔㄠ1
焰	YAN4	ㄧㄢ4
焱	YAN4 BIAO1 YI4	ㄧㄢ4 ㄅㄧㄠ1 ㄧ4
焲	YI4	ㄧ4
焳	JUE2 JIAO1	ㄐㄩㄝ2 ㄐㄧㄠ1
焴	YU4	ㄩ4
焵	GANG4	ㄍㄤ4
然	RAN2	ㄖㄢ2
焷	PI2	ㄆㄧ2
焸	GU3	ㄍㄨ3
焺	SHENG1	ㄕㄥ1
焻	CHANG4	ㄔㄤ4
焼	SHAO1	ㄕㄠ1
焿	GENG1	ㄍㄥ1
煁	CHEN2 SHEN2	ㄔㄣ2 ㄕㄣ2
煂	HE4	ㄏㄜ4
煃	KUI3	ㄎㄨㄟ3
煄	ZHONG1	ㄓㄨㄥ1
煅	DUAN4	ㄉㄨㄢ4
煆	XIA1 XIA4	ㄒㄧㄚ1 ㄒㄧㄚ4
煇	HUI1 XUN1 YUN4	ㄏㄨㄟ1 ㄒㄨㄣ1 ㄩㄣ4
煈	FENG4	ㄈㄥ4
煉	LIAN4 LAN4	ㄌㄧㄢ4 ㄌㄢ4
煊	XUAN1	ㄒㄨㄢ1
煋	XING1	ㄒㄧㄥ1
煌	HUANG2	ㄏㄨㄤ2
煍	JIAO3	ㄐㄧㄠ3
煎	JIAN1 JIAN3 JIAN4	ㄐㄧㄢ1 ㄐㄧㄢ3 ㄐㄧㄢ4
煏	BI4	ㄅㄧ4
煐	YING1	ㄧㄥ1
煑	ZHU3	ㄓㄨ3
煒	WEI3 HUI1	ㄨㄟ3 ㄏㄨㄟ1
煓	TUAN1	ㄊㄨㄢ1
煔	TIAN4 QIAN2 SHAN1 SHAN3	ㄊㄧㄢ4 ㄑㄧㄢ2 ㄕㄢ1 ㄕㄢ3
煕	XI1	ㄒㄧ1
煖	NUAN3 XUAN1	ㄋㄨㄢ3 ㄒㄨㄢ1
煗	NUAN3	ㄋㄨㄢ3
煘	CHAN2	ㄔㄢ2
煙	YAN1	ㄧㄢ1
煚	JIONG3	ㄐㄩㄥ3
煛	JIONG3	ㄐㄩㄥ3
煜	YU4	ㄩ4
煝	MEI4 MEI2	ㄇㄟ4 ㄇㄟ2
煞	SHA1 SHA4	ㄕㄚ1 ㄕㄚ4
煟	WEI4	ㄨㄟ4
煠	YE4 ZHA2	ㄧㄝ4 ㄓㄚ2
煡	XIN4	ㄒㄧㄣ4
煢	QIONG2	ㄑㄩㄥ2
煣	ROU3	ㄖㄡ3
煤	MEI2	ㄇㄟ2
煥	HUAN4	ㄏㄨㄢ4
煦	XU3 XU4 XIU1	ㄒㄨ3 ㄒㄨ4 ㄒㄧㄡ1
照	ZHAO4	ㄓㄠ4
煨	WEI1 YU4	ㄨㄟ1 ㄩ4
煩	FAN2	ㄈㄢ2
煪	QIU2	ㄑㄧㄡ2
煫	SUI4	ㄙㄨㄟ4
煬	YANG2 YANG4	ㄧㄤ2 ㄧㄤ4
煭	LIE4	ㄌㄧㄝ4
煮	ZHU3	ㄓㄨ3
煰	GAO4	ㄍㄠ4
煱	GUA1	ㄍㄨㄚ1
煲	BAO1 BAO4	ㄅㄠ1 ㄅㄠ4
煳	HU2	ㄏㄨ2
煴	YUN1 YUN4 WEN3	ㄩㄣ1 ㄩㄣ4 ㄨㄣ3
煵	XIA1	ㄒㄧㄚ1
煸	BIAN1	ㄅㄧㄢ1
煹	GOU4	ㄍㄡ4
煺	TUI4	ㄊㄨㄟ4
煻	TANG2	ㄊㄤ2
煼	CHAO3	ㄔㄠ3
煽	SHAN1 SHAN4	ㄕㄢ1 ㄕㄢ4
煾	EN1 YUN1	ㄣ1 ㄩㄣ1
煿	BO2	ㄅㄛ2
熀	HUANG3	ㄏㄨㄤ3
熁	XIE2	ㄒㄧㄝ2
熂	XI4	ㄒㄧ4
熃	WU4	ㄨ4
熄	XI2 XI1	ㄒㄧ2 ㄒㄧ1
熅	YUN4 YUN2 YUN1	ㄩㄣ4 ㄩㄣ2 ㄩㄣ1
熆	HE2	ㄏㄜ2
熇	HE4	ㄏㄜ4
熈	XI1	ㄒㄧ1
熉	YUN2	ㄩㄣ2
熊	XIONG2	ㄒㄩㄥ2
熋	NAI2	ㄋㄞ2
熌	SHAN4	ㄕㄢ4
熎	YAO4	ㄧㄠ4
熏	XUN1 XUN4	ㄒㄨㄣ1 ㄒㄨㄣ4
熐	MI4	ㄇㄧ4
熑	LIAN2	ㄌㄧㄢ2
熒	YING2 XING2 JIONG3	ㄧㄥ2 ㄒㄧㄥ2 ㄐㄩㄥ3
熓	WU3 WEN4	ㄨ3 ㄨㄣ4
熔	RONG2	ㄖㄨㄥ2
熗	QIANG4	ㄑㄧㄤ4
熘	LIU1 LIU4	ㄌㄧㄡ1 ㄌㄧㄡ4
熙	XI1 YI2	ㄒㄧ1 ㄧ2
熚	BI4	ㄅㄧ4
熛	BIAO1	ㄅㄧㄠ1
熜	ZONG3	ㄗㄨㄥ3
熝	LU4	ㄌㄨ4
熞	JIAN1	ㄐㄧㄢ1
熟	SHU2 SHOU2	ㄕㄨ2 ㄕㄡ2
熠	YI4	ㄧ4
熡	LOU2	ㄌㄡ2
熢	FENG1	ㄈㄥ1
熣	SUI1	ㄙㄨㄟ1
熤	YI4	ㄧ4
熥	TONG1	ㄊㄨㄥ1
熦	JUE2	ㄐㄩㄝ2
熧	ZONG1	ㄗㄨㄥ1
熨	YUN4 YU4 WEI4	ㄩㄣ4 ㄩ4 ㄨㄟ4
熩	HU4	ㄏㄨ4
熪	YI2	ㄧ2
熫	ZHI4	ㄓ4
熬	AO2 AO1	ㄠ2 ㄠ1
熭	WEI4	ㄨㄟ4
熮	LIAO2	ㄌㄧㄠ2
熯	HAN4	ㄏㄢ4
熰	OU1	ㄡ1
熱	RE4	ㄖㄜ4
熲	JIONG3	ㄐㄩㄥ3
熳	MAN4	ㄇㄢ4
熵	SHANG1	ㄕㄤ1
熶	CUAN4	ㄘㄨㄢ4
熷	ZENG1	ㄗㄥ1
熸	JIAN1	ㄐㄧㄢ1
熹	XI1	ㄒㄧ1
熺	XI1	ㄒㄧ1
熻	XI1	ㄒㄧ1
熼	YI4	ㄧ4
熽	XIAO4	ㄒㄧㄠ4
熾	CHI4	ㄔ4
熿	HUANG2	ㄏㄨㄤ2
燀	CHAN3 DAN3	ㄔㄢ3 ㄉㄢ3
燁	YE4	ㄧㄝ4
燂	QIAN2 XUN2	ㄑㄧㄢ2 ㄒㄨㄣ2
燃	RAN2	ㄖㄢ2
燄	YAN4	ㄧㄢ4
燅	XIAN2 QIAN2 XUN2	ㄒㄧㄢ2 ㄑㄧㄢ2 ㄒㄨㄣ2
燆	QIAO2	ㄑㄧㄠ2
